stage_table_name	stage_column_name	database_uri	database_port	database_name	database_comment	database_type	database_is_shard	table_name	table_comment	table_theme	column_name	column_comment	column_type	column_is_primary_key	column_allow_null	column_is_sensitive	column_sensitive_type
S_MY681_GOLDEN_EYE_TRANSFER_LOG	cs_phone	mydb-kfdarwin-02.db.jdfin.local	3306	golden_eye	NA	mysql	0	GOLDEN_EYE_TRANSFER_LOG	转接日志表	客服	cs_phone	客服电话号码	varchar(255)	0	1	1	固定电话
S_MY503_INVOICE_APPLY	phone	mydb-supplychaininvoice-02.db.jdfin.local	3306	supply_chain_invoice	NA	mysql	0	invoice_apply	开票申请信息表	供应链金融	phone	公司固话	varchar(20)	0	1	1	固定电话
S_MY681_GOLDEN_EYE_INCOMING_DATA	cs_phone_ex	mydb-kfdarwin-02.db.jdfin.local	3306	golden_eye	NA	mysql	0	GOLDEN_EYE_INCOMING_DATA	进线记录表	客服	cs_phone_ex	客服电话分机	varchar(255)	0	1	1	固定电话
S_JTC13_FDM_AIRPLANE_AIR_DISPATCH_INFO_CHAIN	telephone	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_airplane_air_dispatch_info_chain	机票配送行程单信息表	京东商城	telephone	固定电话	string	0	0	1	固定电话
S_MY23_SYS_AGENT_BAK	telephone	mydb-tm-02.db.jdfin.local	3308	tmdatabase	NA	mysql	0	sys_agent_bak	代理机构备份表	外部数据	telephone	电话	varchar(100)	0	1	1	固定电话
S_MY681_GOLDEN_EYE_INCOMING_DATA	cs_phone	mydb-kfdarwin-02.db.jdfin.local	3306	golden_eye	NA	mysql	0	GOLDEN_EYE_INCOMING_DATA	进线记录表	客服	cs_phone	客服电话号码	varchar(255)	0	1	1	固定电话
S_MY262_CUSTOMER	posDialNum	mydb-posbase-02.db.jdfin.local	3306	pos_base	NA	mysql	0	customer	商户信息表	支付	posDialNum	pos机拨号号码	varchar(20)	0	1	1	固定电话
S_MY573_CM_CUSTOMER	link_phone	mydb-bossfront-02.db.jdfin.local	3306	boss_front	NA	mysql	0	cm_customer	客户信息表	支付	link_phone	电话号码	varchar(50)	0	1	1	固定电话
S_MY371_XIAOBAI_ACCOUNT_EXTEND_INFO	fixed_telephone	mydb-xiaobaibankicbc-02.db.jdfin.local	3306	xiaobai_bank_icbc	NA	mysql	0	xiaobai_account_extend_info	用户扩展信息表	APP	fixed_telephone	固定电话 格式: 数字与	varchar(20)	0	1	1	固定电话
S_MY648_CUSTOMER_BASIC	phone_en	mydb-cucpersonal-02.db.jdfin.local	3306	cuc_personal	NA	mysql	0	customer_basic	会员表	支付	phone_en	加密登录手机号	varchar(256)	0	1	1	固定电话
S_M2X_BT_LINE_STORE_INFO	fixed_telephone	db-btactbase-02.pekdc1.jdfin.local	3306	btactbase	NA	mysql	0	bt_line_store_info	白条授信激活门店表	支付	fixed_telephone	固定电话	varchar(255)	0	1	1	固定电话
S_JTC13_FDM_EPI_ORDER_ORDER_CANCEL_CHAIN	extend_phone_num	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_epi_order_order_cancel_chain	订单取消表	京东商城	extend_phone_num	电话号码	string	0	0	1	固定电话
S_MY681_GOLDEN_EYE_TRANSFER_LOG	cs_phone_ex	mydb-kfdarwin-02.db.jdfin.local	3306	golden_eye	NA	mysql	0	GOLDEN_EYE_TRANSFER_LOG	转接日志表	客服	cs_phone_ex	客服电话分机	varchar(255)	0	1	1	固定电话
S_M202_CF_APPLICATION_INFO	companyPhone	db-btadd-02.pekdc1.jdfin.local	3306	financial_cf	NA	mysql	0	cf_application_info	房抵贷申请信息表	消费金融	companyPhone	公司电话	varchar(16)	0	1	1	固定电话
S_MY454_USER_ADDRESS	telephone	mydb-scfrent-02.db.jdfin.local	3306	rent_user	NA	mysql	0	user_address	供应链_用户商户表 _租户信息地址表	供应链金融	telephone	收货人固定电话	varchar(20)	0	1	1	固定电话
S_JTC13_FDM_ERSHOUAPP_T_DEAL_DELIVERY_CHAIN	receivetel	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_ershouapp_t_deal_delivery_chain	C2C物流信息表	京东商城	receivetel	收货地息_电话	string	0	0	1	固定电话
S_MY23_SYS_AGENT	telephone	mydb-tm-02.db.jdfin.local	3308	tmdatabase	NA	mysql	0	sys_agent	代理机构表	外部数据	telephone	电话	varchar(100)	0	1	1	固定电话
S_MY262_POS_TERMINAL	phone	mydb-posbase-02.db.jdfin.local	3306	pos_base	NA	mysql	0	pos_terminal	POS终端信息表	支付	phone	安装负责人固定电话	varchar(20)	0	1	1	固定电话
S_M61_TBAGENCYORGAN	strFax	DB-JRIApay-02.pekdc1.jdfin.local	3306	fdp	NA	mysql	0	tbAgencyOrgan	基金公司：中介机构登记表	其他	strFax	传真	varchar(20)	0	1	1	固定电话
S_MY254_ICRIDENTITY	hometelephoneno	mydb-cfcreditreport-02.db.jdfin.local	3306	cfcreditreport	NA	mysql	0	icridentity	身份信息	消费金融	hometelephoneno	住宅电话	varchar(40)	0	1	1	固定电话
S_SP1_WORK_INFO	company_telephone	10.240.2.5	51899	sftpuser	NA	file	0	work_info	工作信息表	风控	company_telephone	公司电话	varchar	0	1	1	固定电话
S_MY681_GOLDEN_EYE_SATISFACTION	cs_phone	mydb-kfdarwin-02.db.jdfin.local	3306	golden_eye	NA	mysql	0	GOLDEN_EYE_SATISFACTION	满意度表	客服	cs_phone	客服电话号码	varchar(255)	0	1	1	固定电话
S_JTC13_FDM_EPI_ORDER_POP_POP_ORDER_NEW_CHAIN	phone	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_epi_order_pop_pop_order_new_chain	pop订单数据新表	京东商城	phone	收货人电话	string	0	0	1	固定电话
S_MG2_TASK_SDFA_DRUGPRODUCT_INFO	reportTel	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	task_sdfa_drugproduct_info	药品生产企业	外部数据	reportTel	监督举报电话	varchar(2000)	0	0	1	固定电话
S_HB13_SERVYOU_TAXPAYER_CONTACT_INFO	cf_phone	172.25.207.126:2181,172.25.207.133:2181,172.25.207.79:2181,172.25.207.80:2181,172.25.207.81:2181	NA	credit	NA	hbase	0	bods:servyou_taxpayer_contact_info	纳税人联系信息	供应链金融	cf:phone	固定电话	String	0	1	1	固定电话
S_HB2_CDS_BAITIAO_NEW_PRE_CREDIT_ACTIVE_LOG	os_district	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_baitiao_new_pre_credit_active_log	普通白条新预授信-授信激活日志表	风控	os:district	详细地址	string	0	0	1	地址
S_M0M_JUHE_ADDRESS_DETAIL_INFO	address	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	juhe_address_detail_info	聚合地址明细	外部数据	address	详细地址	varchar(300)	0	1	1	地址
s_m2v_rfl_customer_mem	live_detail_address	mydb-rfloan-02.db.jdfin.local	3306	rfloan	NA	mysql	0	rfl_customer_mem	京农贷个人会员表	其他	live_detail_address	详细地址	varchar(255)	0	1	1	地址
S_MY644_JMQ_ENTERPRISE_REALNAME_INFO	blic_address	mydb-jriskcorporateplatform-02.db.jdfin.local	3306	jrisk_corporate_platform	NA	mysql	0	jmq_enterprise_realname_info	企业实名认证信息	供应链金融	blic_address	详细注册地址	varchar(512)	0	1	1	地址
S_HB2_CDS_CHECK_MAN_ACTIVE_LOG	os_district	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_check_man_active_log	买单侠现金贷-激活日志表	风控	os:district	详细地址	STRING	0	1	1	地址
S_M2V_RFL_LIMIT_APPLY	detail_address	mydb-rfloan-02.db.jdfin.local	3306	rfloan	NA	mysql	0	rfl_limit_apply	额度申请表	其他	detail_address	详细地址	varchar(255)	0	1	1	地址
S_MY229_LOAN_CLIENT_BASIC_INFO	legal_person_residence_addr	db-jrdatainter-0102.pekdc1.jdfin.local	3306	exts_loan	NA	mysql	0	loan_client_basic_info	客户基本信息表	风控	legal_person_residence_addr	企业法人家庭住址	varchar(200)	0	1	1	地址
s_s11_cds_standardquick_active_log	is_order_mobile	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_standardquick_active_log	标准快捷白条-激活日志表	消费金融	i:order_district	申请人订单详细地址	STRING	0	1	1	地址
S_JTC13_FDM_FEIMA_MARKET_SHOP_CHAIN	shop_address_detail	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_feima_market_shop_chain	万家门店表	京东商城	shop_address_detail	线下店地址-详细信息	string	0	0	1	地址
S_HB2_CDS_FLIGHT_CREDIT_ACTIVE_LOG	is_district	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_flight_credit_active_log	飞行贷-激活日志表	风控	is:district	详细地址	STRING	0	1	1	地址
s_s11_cds_standardquick_active_log	os_rong_sl_check_info_flag	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_standardquick_active_log	标准快捷白条-激活日志表	消费金融	is:order_district	申请人订单详细地址	STRING	0	1	1	地址
S_MY229_LOAN_CLIENT_BASIC_INFO	spouse_company_addr	db-jrdatainter-0102.pekdc1.jdfin.local	3306	exts_loan	NA	mysql	0	loan_client_basic_info	客户基本信息表	风控	spouse_company_addr	配偶单位地址	varchar(200)	0	1	1	地址
S_MG2_TASK_CHINATAX_VIOLATION_CASES_FILTER	address	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	task_chinatax_violation_cases_filter	国家税务总局_企业重大税收违法案件记录	外部数据	address	注册地址	varchar(2000)	0	0	1	地址
S_MY247_ID5_IDENTITYAUTH_DETAIL_INFO	address	mydb-realnameinfo-02.db.jdfin.local	3358	realnameinfo	NA	mysql	0	id5_identityauth_detail_info	国政通实名明细	外部数据	address	住址	varchar(100)	0	1	1	地址
S_MY351_T_MERCHANT_ADDRESS	address_detail	mydb-cfmallsingle-02.db.jdfin.local	3306	cf_mall_single	NA	mysql	0	t_merchant_address	商家收货地址表	众筹	address_detail	详细地址	varchar(100)	0	0	1	地址
S_MY341_O_ORDER_00	receiver_address	mydb-cfmall-0002.db.jdfin.local	3306	cf_mall_00	NA	mysql	1	o_order_00	订单表	众筹	receiver_address	收货地址	varchar(64)	0	1	1	地址
S_MY335_APPLY	address	db-evaluation-02.pekdc1.jdfin.local	3306	evaluation	NA	mysql	0	apply	产品众筹评测表	众筹	address	收货地址	varchar(100)	0	1	1	地址
S_MY21_ENT_PATENT_INFO	address	mydb-patent-02.db.jdfin.local	3307	patent	NA	mysql	0	ent_patent_info	企业专利信息	外部数据	address	地址	varchar(1000)	0	1	1	地址
S_MY71_ORDER	franchiser_callback	mydb-newgascard-02.db.jdfin.local	3306	newgascard	NA	mysql	0	order	订单表	APP	franchiser_callback	回调经销商地址	text(65535)	0	1	1	地址
S_M0M_TX_ADDRESS_DETAIL_INFO	address	mydb-extdata-02.db.jdfin.local	3306	extdata	NA	mysql	0	tx_address_detail_info	腾讯地址明细	外部数据	address	具体地址	varchar(100)	0	1	1	地址
S_MY254_ICRPROFESSIONAL	employeraddress	mydb-cfcreditreport-02.db.jdfin.local	3306	cfcreditreport	NA	mysql	0	icrprofessional	职业信息	消费金融	employeraddress	单位地址	varchar(300)	0	1	1	地址
S_MY229_LOAN_CLIENT_BASIC_INFO	residence_addr	db-jrdatainter-0102.pekdc1.jdfin.local	3306	exts_loan	NA	mysql	0	loan_client_basic_info	客户基本信息表	风控	residence_addr	借款人居住地址	varchar(200)	0	1	1	地址
S_MY372_PERSON_APPLY_INFO	business_licence_url	mydb-rfdata-vip-002.d.chinabank.com.cn	3306	rf_data_center	NA	mysql	0	person_apply_info	金融小站个人申请信息表	农村金融	business_licence_url	营业执照照片链接	varchar(256)	0	1	1	地址
s_m2v_rfl_customer_mem	address	mydb-rfloan-02.db.jdfin.local	3306	rfloan	NA	mysql	0	rfl_customer_mem	京农贷个人会员表	其他	address	居住地址	varchar(255)	0	1	1	地址
S_MG2_TASK_SFDA_COSMETICS_INSTITUTION_ADMIN	address	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	task_sfda_cosmetics_institution_admin	化妆品行政许可检验机构	外部数据	address	联系地址	varchar(2000)	0	0	1	地址
S_M202_CF_HOUSE_INFO	address	db-btadd-02.pekdc1.jdfin.local	3306	financial_cf	NA	mysql	0	cf_house_info	房抵贷房屋信息表	消费金融	address	详细地址	varchar(160)	0	1	1	地址
S_MY178_JD_YYD_USER_INFO	business_address	db-loandata-02.pekdc1.jdfin.local	3306	loandata	NA	mysql	0	jd_yyd_user_info	用户信息表	供应链金融	business_address	企业经营地址	varchar(255)	0	1	1	地址
S_MG2_TASK_SDFA_GSP	company_address	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	task_sdfa_gsp	金采药批白名单_GSP	外部数据	company_address	地址	varchar(2000)	0	0	1	地址
S_HB13_BODS_MSC_SALES_ORDERS	cf_ship_address	172.25.207.126:2181,172.25.207.133:2181,172.25.207.79:2181,172.25.207.80:2181,172.25.207.81:2181	NA	credit	NA	hbase	0	bods:msc_sales_orders	医链-销售订单主表	供应链金融	cf:ship_address	送货地址	string	0	0	1	地址
S_SP1_CDS_IOU_TRADE_ORDER_LOG	consignee_addr	10.240.2.5	51899	sftpuser	NA	file	0	cds_iou_trade_order_log	订单日志表	风控	consignee_addr	收货人地址	varchar	0	1	1	地址
S_JTC13_FDM_EPI_ORDER_POP_POP_ORDER_NEW_CHAIN	address	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_epi_order_pop_pop_order_new_chain	pop订单数据新表	京东商城	address	收货人地址	string	0	0	1	地址
S_S11_SRM_BT_EXT_CASHIER_LOG	i_district	hbase-cds-nn01.pekdc1.jdfin.local:2181,hbase-cds-nn02.pekdc1.jdfin.local:2181,hbase-cds-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	srm_bt_ext_cashier_log	外部收银台开白条CDS日志表	消费金融	i:district	详细地址	STRING	0	0	1	地址
S_Z67_CCMS_OUTA_ORG	ORG_ADDRESS	oradb-credit-001.d.chinabank.com.cn	1521	credit	cloudccms	oracle	0	CCMS_OUTA_ORG	外包机构管理表	其他	ORG_ADDRESS	机构地址	varchar2(255)	0	1	1	地址
S_MY372_PERSON_APPLY_INFO	id_card_front_url	mydb-rfdata-vip-002.d.chinabank.com.cn	3306	rf_data_center	NA	mysql	0	person_apply_info	金融小站个人申请信息表	农村金融	id_card_front_url	身份证（正面）链接	varchar(256)	0	1	1	地址
S_MY452_MAIN_ORDER	receive_address	mydb-scfrent-02.db.jdfin.local	3306	rent_order	NA	mysql	0	main_order	供应链_订单相关表_主订单表	供应链金融	receive_address	收货地址	varchar(50)	0	1	1	地址
S_MY647_REALNAME_CREDENTIALS	address	mydb-cucrealname-02.db.jdfin.local	3306	cuc_realname	NA	mysql	0	realname_credentials	证件信息表	支付	address	地址	varchar(256)	0	1	1	地址
S_MG2_TASK_MEITUAN_SHOPINFO_FILTER	shop_address	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	task_meituan_shopInfo_filter	商店信息表	外部数据	shop_address	地址	varchar(2000)	0	0	1	地址
S_SP1_WORK_INFO	company_address	10.240.2.5	51899	sftpuser	NA	file	0	work_info	工作信息表	风控	company_address	公司地址	varchar	0	1	1	地址
S_HB2_SRM_BT_FF1_LOG	i_district	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	srm_bt_ff1_log	Farfetch白条ffCDS日志表	风控	i:district	详细地址	STRING	0	0	1	地址
S_MY545_ASSET_GRANT_SERIAL_000	grant_address	mydb-jrasset-02.db.jdfin.local	3306	jr_asset_01	NA	mysql	1	asset_grant_serial_000	短信发放明细	理财	grant_address	发放地址	varchar(200)	0	1	1	地址
S_MY285_QRXPOLICY_200	shipfrom	mydb-qrx-0102.db.jdfin.local	3306	qrx_00	NA	mysql	1	qrxpolicy_200	保险B端险订单表	保障险	shipfrom	发货详细地点	varchar(500)	0	1	1	地址
S_MY286_T_COMPANY	F8	db-quantahistory-0102.pekdc1.jdfin.local	3306	quanta_txsec_l	NA	mysql	0	t_company	公司基本信息表	其他	F8	咨询地址	varchar(240)	0	1	1	地址
S_MY542_CBE_ORDERFORM	consigneeaddress	mydb-croborder-02.db.jdfin.local	3306	croborder	NA	mysql	0	cbe_orderform	订单来源信息表	支付	consigneeaddress	收货人地址	varchar(255)	0	1	1	地址
S_HB2_CDS_GOLDCASH_NEW_ADMIT_LOG	i_district	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_goldcash_new_admit_log	金条开新-CDS1准入日志表	风控	i:district	详细地址	STRING	0	1	1	地址
S_S08_CETUS_DB3_YAO_AGENT_ADDRESS	detail_address	sensitive	NA	sensitive	NA	jdmeta	0	fdm_cetus_db3_yao_agent_address_sensitive_chain	医药城买家地址信息表	京东商城	detail_address	详细地址	varchar(128)	0	0	1	地址
S_MY254_ICRIDENTITY	postaddress	mydb-cfcreditreport-02.db.jdfin.local	3306	cfcreditreport	NA	mysql	0	icridentity	身份信息	消费金融	postaddress	通讯地址	varchar(200)	0	1	1	地址
S_JTC13_FDM_FEIMA_MARKET_SHOP_CHAIN	agreement_url_pdf	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_feima_market_shop_chain	万家门店表	京东商城	agreement_url_pdf	评估文件pdf地址	string	0	0	1	地址
S_MY573_CM_SHAREHOLDER	address	mydb-bossfront-02.db.jdfin.local	3306	boss_front	NA	mysql	0	cm_shareholder	法人/控股股东信息表	支付	address	通讯地址	varchar(200)	0	1	1	地址
S_HB2_CDS_CHECK_MAN_ACTIVE_LOG	i_district	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_check_man_active_log	买单侠现金贷-激活日志表	风控	i:district	详细地址	STRING	0	1	1	地址
S_M61_T_FUND_COMPANY	F12	DB-JRIApay-02.pekdc1.jdfin.local	3306	fdp	NA	mysql	0	t_fund_company	基金管理公司	其他	F12	咨询地址	varchar(240)	0	1	1	地址
S_SP1_CDS_IOU_APPLY_RULE_ENGINE_LOG	resident_address	10.240.2.5	51899	sftpuser	NA	file	0	cds_iou_apply_rule_engine_log	申请风控引擎日志	风控	resident_address	居住地完整地址	varchar	0	1	1	地址
S_MY5_ANNUAL_REPORT	postal_address	mydb-prism1-02.db.jdfin.local	3306	prism1	NA	mysql	0	annual_report	年报	外部数据	postal_address	企业通信地址	varchar(255)	0	1	1	地址
S_MY23_SYS_AGENT	address	mydb-tm-02.db.jdfin.local	3308	tmdatabase	NA	mysql	0	sys_agent	代理机构表	外部数据	address	地址	varchar(200)	0	1	1	地址
s_s11_cds_standardquick_active_log	os_verify_type	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	credit	NA	hbase	0	cds_standardquick_active_log	标准快捷白条-激活日志表	消费金融	os:order_district	申请人订单详细地址	STRING	0	1	1	地址
S_JTC13_FDM_ERSHOUAPP_T_DEAL_DELIVERY_CHAIN	itemaddr	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_ershouapp_t_deal_delivery_chain	C2C物流信息表	京东商城	itemaddr	取货地	string	0	0	1	地址
S_HB13_BODS_MSC_SUPPLIER_INFO	cf_register_address	172.25.207.126:2181,172.25.207.133:2181,172.25.207.79:2181,172.25.207.80:2181,172.25.207.81:2181	NA	credit	NA	hbase	0	bods:msc_supplier_info	供应商信息表	供应链金融	cf:register_address	注册地址	string	0	0	1	地址
S_MY248_T_COMPANY_ADDRESS	address	mydb-jrzcsaas-02.db.jdfin.local	3306	jrzc_saas	NA	mysql	0	t_company_address	服务商公司地址信息	众筹	address	地址	varchar(100)	0	0	1	地址
S_MY259_CIF_CRPL_LOAN_APPLY	home_detail	mydb-fintechcif-02.db.jdfin.local	3306	fintech_cif	NA	mysql	0	cif_crpl_loan_apply	资方申请表	消费金融	home_detail	家庭住址：详细地址	varchar(255)	0	0	1	地址
S_JTC13_FDM_CUSTOMER_USERINFO_CHAIN	address	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_customer_userinfo_chain	积木页昵称pin映射表	京东商城	address	用户地址	string	0	0	1	地址
S_MY286_T_COMPANY	F1	db-quantahistory-0102.pekdc1.jdfin.local	3306	quanta_txsec_l	NA	mysql	0	t_company	公司基本信息表	其他	F1	注册地址	varchar(240)	0	1	1	地址
S_M202_CF_APPLICATION_INFO	presentAddress	db-btadd-02.pekdc1.jdfin.local	3306	financial_cf	NA	mysql	0	cf_application_info	房抵贷申请信息表	消费金融	presentAddress	当前地址	varchar(160)	0	1	1	地址
S_HB2_CDS_3C_LEASE_LOG	is_district	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_3c_lease_log	3C租赁白条-初审日志表	风控	is:district	申请人联系详细地址	string	0	0	1	地址
S_JTC13_FDM_ERSHOUAPP_T_DEAL_DELIVERY_CHAIN	receiveaddr	hadoop-jrtc-nn01.pekdc1.jdfin.local	8020	fdm	NA	jrtc	0	fdm_ershouapp_t_deal_delivery_chain	C2C物流信息表	京东商城	receiveaddr	收货地址_地址	string	0	0	1	地址
S_MY223_ORDERS	idcard_front	mydb-pla-vip-102.d.chinabank.com.cn	3306	gascard_agent	NA	mysql	0	orders	订单表	APP	idcard_front	身份证正面地址	varchar(1024)	0	1	1	地址
S_MG2_TASK_SDFA_DRUGMANAGE_INFO	repertoryAddr	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	task_sdfa_drugmanage_info	药品经营许可证	外部数据	repertoryAddr	仓库地址	varchar(2000)	0	0	1	地址
S_S33_SHUIDIXY_EVALUATE_NORMAL_BASIC_PARSER	business_address	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	shuidixy_evaluate_normal_basic_parser	更多信息—基本信息	其他	business_address	企业地址	varchar(2000)	0	0	1	地址
S_MY190_SYS_USER	address	mydb-jrcrm-02.db.jdfin.local	3306	jrcrm	NA	mysql	0	sys_user	外呼员工表	客服	address	通讯地址	varchar(50)	0	1	1	地址
S_MY248_T_REQUIREMENT_INFO	address	mydb-jrzcsaas-02.db.jdfin.local	3306	jrzc_saas	NA	mysql	0	t_requirement_info	需求方公司信息	众筹	address	地址	varchar(100)	0	0	1	地址
S_MY351_O_ORDER_RETURN	contact_address	mydb-cfmallsingle-02.db.jdfin.local	3306	cf_mall_single	NA	mysql	0	o_order_return	退单表	众筹	contact_address	地址（商家）	varchar(64)	0	1	1	地址
S_MY262_SHOP	address	mydb-posbase-02.db.jdfin.local	3306	pos_base	NA	mysql	0	shop	店铺信息表	支付	address	网点地址	varchar(200)	0	1	1	地址
S_SP1_CDS_IOU_TRADE_ORDER_LOG	ship_address1	10.240.2.5	51899	sftpuser	NA	file	0	cds_iou_trade_order_log	订单日志表	风控	ship_address1	收货人地址	varchar	0	1	1	地址
S_MY647_REALNAME_PAYMENT	address	mydb-cucrealname-02.db.jdfin.local	3306	cuc_realname	NA	mysql	0	realname_payment	高级人工审核表	支付	address	地址	varchar(255)	0	1	1	地址
S_MY573_CM_CUSTOMER	address	mydb-bossfront-02.db.jdfin.local	3306	boss_front	NA	mysql	0	cm_customer	客户信息表	支付	address	通讯地址	varchar(200)	0	1	1	地址
S_HB2_CDS_GOLDCASH_NEW_ADMIT_LOG	is_district	hbase-jr-nn01.pekdc1.jdfin.local:2181,hbase-jr-nn02.pekdc1.jdfin.local:2181,hbase-jr-nn03.pekdc1.jdfin.local:2181	2181	NA	NA	hbase	0	cds_goldcash_new_admit_log	金条开新-CDS1准入日志表	风控	is:district	详细地址	STRING	0	1	1	地址
s_m44_qrxpolicy_x	shipfrom	db-jriops-0202.pekdc1.jdfin.local	3306	qrx	NA	mysql	1	qrxpolicy	保险单	保障险	shipfrom	发货详细地点	varchar(500)	0	1	1	地址
S_S33_SHUIDIXY_EVALUATE_NORMAL_INTEGRITY_PARSER	business_address	JXQ-23-221-27.h.chinabank.com.cn	27017	crawler	NA	mongodb	0	shuidixy_evaluate_normal_integrity_parser	诚信档案-政府悦诚信2	其他	business_address	实际经营地址	varchar(2000)	0	0	1	地址
S_MY23_TM_SQRMC_LOG	old_sqrdz_zw	mydb-tm-02.db.jdfin.local	3308	tmdatabase	NA	mysql	0	tm_sqrmc_log	商标的申请人变更历史记录表	外部数据	old_sqrdz_zw	原申请人地址	varchar(600)	0	1	1	地址
S_MY344_O_ORDER_EXPRESS_00	receiver_address	mydb-cfmall-0002.db.jdfin.local	3306	cf_mall_00	NA	mysql	1	o_order_express_00	物流表	众筹	receiver_address	收货地址	varchar(64)	0	0	1	地址
